file,threshold,precision,recall,accepted_fail_predictions,correct_fail_predictions,incorrect_fail_predictions
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.23,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.22,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.21,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.2,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.19,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.18,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.17,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.16,0.16666666666666666,0.1111111111111111,6,1,5
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.95,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.94,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.93,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.92,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.91,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.9,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.89,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.88,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.87,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.86,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.85,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.84,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.83,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.82,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.81,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.8,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.79,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.78,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.77,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.76,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.75,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.74,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.73,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.72,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.71,0.3333333333333333,0.1111111111111111,3,1,2
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,1.0,0.5,0.1111111111111111,2,1,1
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.99,0.5,0.1111111111111111,2,1,1
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.98,0.5,0.1111111111111111,2,1,1
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.97,0.5,0.1111111111111111,2,1,1
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.96,0.5,0.1111111111111111,2,1,1
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.15,0.2,0.3333333333333333,15,3,12
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.14,0.2,0.3333333333333333,15,3,12
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.13,0.2,0.3333333333333333,15,3,12
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.12,0.2,0.3333333333333333,15,3,12
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.11,0.2,0.3333333333333333,15,3,12
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.1,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.09,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.08,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.07,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.06,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.05,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.04,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.03,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.02,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.01,0.2,0.4444444444444444,20,4,16
results\kaggle\structured\kaggle_titanic_AT-gpt-5-mini_verified.jsonl,0.0,0.2903225806451613,1.0,31,9,22
